description,location,true_label,type
"Vivo de noche. Eeeh que soy técnicamente un técnico. Se hacer la gallina porque soy un cobardica xd. 
Digo muchas gilipolleces lo siento
Y soy asno de shrek","Valladolid, España",Castilla y León,city
Sindicato profesional e Independiente,"Valladolid, España",Castilla y León,city
"Alguien nacido en Ondarroa, criado en Valladolid, echado a perder en Madrid y vuelta a Pucela. Y txuriurdin, claro.","Valladolid, España",Castilla y León,city
ME DA IGUAL QUE ME SIGAN O NO. Escribo lo que realmente creo que es cierto. Me la pela lo que piensen de mi. Gracias por venir.,"Valladolid, España",Castilla y León,city
Hablo sobre rumores de entradas y salidas en el Real Valladolid. No cuento mis fuentes. No miento. No vendo humo. Aúpa pucela.,"Valladolid, España",Castilla y León,city
"Abrazate a mí locura
que vamos a volar.","Valladolid, España",Castilla y León,city
"Ing.Informático. 
𝙽𝚘𝚝𝚑𝚒𝚗𝚐 𝚒𝚜 𝚒𝚖𝚙𝚘𝚜𝚜𝚒𝚋𝚕𝚎, 𝚘𝚗𝚕𝚢 𝚒𝚖𝚙𝚛𝚘𝚋𝚊𝚋𝚕𝚎, 𝚒𝚖𝚙𝚛𝚊𝚌𝚝𝚒𝚌𝚊𝚕 𝚘𝚛 𝚞𝚗𝚏𝚎𝚊𝚜𝚊𝚋𝚕𝚎.","Valladolid, España 🏡",Castilla y León,city
,"Valladolid, Yucatán",Castilla y León,city
"CP. Independiente. 
Deporte: Ciclismo de ruta.","Valladolid, Yucatán.",Castilla y León,city
Quándo Viajas? Dónde quieres ir? Unimos las ventajas de la agencia tradicional y la online !Viaja con nosotros y preocúpate sólo de disfrutar¡,"Valladolid,España",Castilla y León,city
Fisioterapia en la USAL 📚🎓,Valladolid.,Castilla y León,city
"🌹Socialista🌹, republicano, ateo y
ciudadano del mundo.
#SiemprePSOE","Valle del Jerte, Extremadura",Extremadura,city
"🎭Cultura  
🏛Patrimonio
🌳Naturaleza
 🌾Costumbres y tradiciones
🔍Investigación
📚Publicaciones
🎨Creación artística 
✍🏼Creación literaria","Valle del Jiloca, Teruel",Aragón,city
Voluntarios al servicio de Valle Gran Rey y de La Gomera desde 2012,"Valle Gran Rey, España",España,city
"Portal de noticias, eventos, actualidad, manifestaciones, información y festejos del barrio de Vallecas - Por y para la gente del Valle del Kas","Vallecas, Madrid",Comunidad de Madrid,city
"Vallecano de pura cepa, diplomado en empresariales, empresario y ex concursante de gran hermano. Si no pillas la ironia no me sigas.","Vallecas, Madrid",Comunidad de Madrid,city
"Aprendí y avance, ahora que me analicen.","Vallecas, Madrid / Almoguera",Comunidad de Madrid,city
,"Vallecas,Madrid",Comunidad de Madrid,city
President grup parlamentari @JuntsXCat #NoSurrender #FreeTothom #Fempinya,"Valls, Catalunya",Cataluña,city
"Técnico Superior Forestal/
Diplomado en Gestión y Administración Pública/
Grado en Derecho/
Máster en Abogacía",Vegadeo-Oviedo,Principado de Asturias,city
La vecina que os gustaría tener. Los balcones son las nuevas plazas. Cada día me cae mejor Álvarez de Toledo y Ayuso.,"Vejer de la Frontera, España",España,city
Live as if you’ll die today » 🌙 Shawn.5SOS.Selena.Taylor,Vélez-Málaga,Andalucía,city
🏳️‍🌈,"Vélez-Málaga, España",Andalucía,city
Perfil oficial de @Cs_Madrid en VELILLA DE SAN ANTONIO. Conecta también en Facebook 📲🍊 https://www.facebook.com/Cs-Velilla-de-San-Antonio-997433177063661,"Velilla de San Antonio, España",España,city
,"Venta de Baños, España",España,city
"ECONOMISTA . ESPAÑOL, CATOLICO, LIBERAL CONSERVADOR  Y ATLETICO",Vera Almeria,Andalucía,city
,"Vic, Catalunya ",Cataluña,city
"Biotechnologist. 👩‍🔬
1/2 Bioinformatician.
Master student at @gabaldonlab, BSC- IRB 👩‍💻","Vic, España",España,city
Vigatà d'adopció però hilarienc de soca-arrel. Faig crèixer la recerca biomèdica catalana. Apassionat de llibres i cinema. Divulgador de ciència amateur,"Vic, Espanya",España,city
Consorci Hospitalari de Vic. Infermera control de la Infecció.,"Vic, Espanya",España,city
,"Vícar, España",España,city
Arte @ Fuego hecho a mano,Vigo,Galicia,city
buscándome,Vigo,Galicia,city
"Fotógrafo, o al menos eso intento ser...",Vigo,Galicia,city
As minhas rapazas o meu meirande orgullo.,Vigo,Galicia,city
"Clinical Cardiologist. University Hospital Álvaro Cunqueiro (Vigo,Spain). Associate Editor of REC: CardioClinics. Coordinator of BleeMACS and RENAMI projects",Vigo,Galicia,city
:),Vigo,Galicia,city
,vigo,Galicia,city
Periodista,Vigo,Galicia,city
Vigo/ España 🇪🇸. Upper class. Exclusive #RCCV por bandera,vigo,Galicia,city
"gallego, periodista y pegado a cuatro mujeres magníficas",vigo,Galicia,city
"Maestro de Educación Primaria, próximamente también de Educación Infantil. Quien se atreva a enseñar nunca debe dejar de aprender.",Vigo,Galicia,city
"pisábamos los charcos, tan lejos estabas",Vigo,Galicia,city
"an original car related account with a little bit of business content.
web designer",Vigo,Galicia,city
Que no estoy loco coño y eso que soy portero de balonmano y de balonmano playa....mejor dicho un Painkiller,vigo,Galicia,city
Paco Lamilla|☘️🏀⛩ 🎺 📻 🌹 DjDeMiles LeanThinker Filántropo Kaizen NikolaTeslista Lebowskiniano IE |🔁 es difundir| “First master the fundamentals”-Larry Bird,Vigo - Galicia,Galicia,city
#Quality is our language #Industry and market specific #translations - Quality Assurance - Proven Expertise - We Deliver #Value,Vigo - Spain,Galicia,city
"📍 Rutas, viajes, gastronomía y mis curiosidades 📸 propias móvil y cámara
📍Desde #Vigo #Galicia hasta donde me lleguen las fuerzas y el 💰","Vigo, España",Galicia,city
Graphic & Web Designer | Interior  Design Enthusiast | Music Lover | I have a blog and a dog | You can find  inspiration in everything |,"Vigo, España",Galicia,city
sempiterno,"Vigo, España",Galicia,city
"Abogado #derechoadministrativo Asesoramiento a Concellos, empresas y particulares. Respirando entre Vigo y Ourense. Rías, música y termas","Vigo, España",Galicia,city
😜😜,"Vigo, España",Galicia,city
"Jodiendo vidas desde el 92. - Árbitro de futbol - Técnico variado - ¿Humorista? Puede. Sí. No. No sé. 
Amante de la siesta.","Vigo, España",Galicia,city
✨✨,"Vigo, España",Galicia,city
llegará.,"Vigo, España",Galicia,city
"Claro que las personas bisexuales están confundidas. No saben si eres imbécil o gilipollas
@srtabebi","Vigo, España",Galicia,city
Tu Dios aprieta el mío ahoga.,"Vigo, España",Galicia,city
"Crecimiento y ambición,confianza plena.","Vigo, España",Galicia,city
,"Vigo, España",Galicia,city
Soy de ese tipo de gente al que suelen llamar friki o raro,"Vigo, España",Galicia,city
Community no oficial de O Son do Camiño,"Vigo, Galicia",Galicia,city
"Galicia 💙  Junior 3D artist   contact@albertoreboreda.com
One Piece
Vida antes que muerte, fuerza antes que debilidad, viaje antes que destino","Vigo, Galicia",Galicia,city
UN ESPAÑOL,"Vigo, Galicia",Galicia,city
Gallego y del Mundo Mundial,"Vigo, Galicia",Galicia,city
Ser vivo en transición hacia los orígenes.,"Vigo, Galicia, Spain",Galicia,city
malo será,"Vigo,Galicia",Galicia,city
Dissenyador Gráfic i Fotograf Ocasional,Viladecans,Cataluña,city
"Si tú no trabajas por tus sueños, alguien te contratará para que trabajes por los suyos' - Steve Jobs | Boosting @benefizia @DataBarcelona",Viladecans,Cataluña,city
"Administrativo recepcionista. Experiencia en gestión de documentación, recursos humanos, atención al usuario. Inglés B1.  
http://linkedin.com/in/raulsabuqui",Viladecans (Barcelona),Cataluña,city
"Psicología (4º Año) en la UB, Barcelona.
Boludeando desde 1994.","Viladecans, Barcelona",Cataluña,city
Amante del conocimiento,"Viladecans, Barcelona",Cataluña,city
20. Barcelona,"Viladecans, España",Cataluña,city
"📱Primer diario digital de Viladecans   
             
 🗣 MD o webviladecansnews@gmail.com","Viladecans, Spain",Cataluña,city
"Un buen hombre me dijo que lo peor que hay en esta vida es estar solo, yo le dije que no, que lo peor que hay es estar con una persona que te haga sentir solo🎗","viladecans,barcelona,CATALUNYA",Cataluña,city
,"Vilafant, Espanya",España,city
Vilafranca del Penedès,"Vilafranca del Penedès, España",Cataluña,city
"La vida es un paseo. Qué sea una fiesta.! Ahh, y no estropees nada.","Vilanova i la Geltrú, España",Cataluña,city
Vilanova i la Geltrú,"Vilanova i la Geltrú, Spain",Cataluña,city
,"Vilassar de Mar, España",Cataluña,city
PSOE VILLA DE MAZO,"Villa de Mazo, España",España,city
Enfermera 💉,Villablanca (Huelva) - Sevilla,Andalucía,city
"Soy una periodista intentando hacerme un hueco en este mundillo. La vida es una obra de teatro que no admite ensayos, y pienso disfrutarla al máximo.","Villacañas y Madrid, España",Comunidad de Madrid,city
Maestro de Ed.Primaria y Educación Física. Villacañas-Toledo 🇪🇸,"Villacañas, España",España,city
Arquitectura US,"Villacarrillo, España",España,city
Club de Rugby de La Vila Joiosa (Alicante) Nuestro 1er equipo juega en División de Honor B,"Villajoyosa, Alicante, Spain",Comunidad Valenciana,city
"English home schooling
🙋‍♀️Bilingual Mum of 2 🙆‍♀️
🇬🇧🇱🇷🇪🇸ML@H Method🏠MinorityLanguage@home","Villalbilla, España",España,city
"Jugador del C.D Villamayor Aficionado. Amante de Lumbrales, Madridista!","Villamayor, Castilla y León",Castilla y León,city
"Law student on weekdays ⚖️, race director on weekends🏁En mis ratos libres organizo pruebas deportivas en @cizuera, también leo cosas sobre dcho. Constitucional",Villanueva de Gállego-Zaragoza,Aragón,city
"Jose Luis Escobar Martinez 🇪🇸
Concejal de Villanueva de la Jara 🏫
Asistente técnico AVE",Villanueva de la Jara (Cuenca),Castilla-La Mancha,city
"Habla con la mirada, calla y otorga, piensa, medita y actúa. Antes de hablar, escucha. Antes de reaccionar, piensa. Antes de criticar, espera.","Villanueva del Trabuco,Malaga",Andalucía,city
Why so serious?,Villanueva Mesia (GRANADA),Andalucía,city
-Entrenador Nivel l de Baloncesto -Magisterio Primaria -CSB Soria -Sanjuanero y villarujo -La paciencia es amarga pero sus frutos son dulces.,"Villar del Río, Soria",Castilla y León,city
"Aficiones: Videojuegos, cine, series, tecnología y misterio.","Villarreal, España",Comunidad Valenciana,city
Insta:Jorgearenaslo,Villarrobledo (Albacete),Castilla-La Mancha,city
"Somos una asociación sociosanitaria, sin ánimo de lucro, dedicada al tratamiento específico de #Parkinson y otras #EnfermedadesNeurodegenerativas y físicas.","Villarrobledo, España",España,city
Núcleo del Partido Comunista de España (@elpce) en el distrito madrileño de Villaverde. @elpcm,"Villaverde, Madrid ",Comunidad de Madrid,city
,Villaviciosa Asturias,Principado de Asturias,city
,"Villaviciosa de Odón, España",España,city
Estudiante de doble grado en Farmacia/Nutrición en la Universidad Europea de Madrid//Hobyes?el DEPORTE~Union Deportiva Salamanca~Tenista//SALMANTINO.,"Villaviciosa de Odón, España ",España,city
lvl 22 //Desarrollador de Aplicaciones WEB //Programador Java //Tor 🐶 ∞// [PC] R6 Amateur Player,"Villaviciosa, Asturias",Principado de Asturias,city
"Es la magia de apostarlo todo por un sueño que no ve nadie, excepto tú ⚽️🚀",villena-alicante,Comunidad Valenciana,city
"Es la entidad responsable del tratamiento, valorización y eliminación de los residuos generados en los 14 municipios del Alto y Medio Vinalopó y l´Alcoià.","Villena, España",España,city
Escritores,"Vinarós, España",Comunidad Valenciana,city
Tu sangre babazorra te da la fuerza ¡ ÁNIMO PUES !,Vitoria,País Vasco,city
,vitoria,País Vasco,city
"Si mezclas en la dosis adecuada comunicación, marketing, relaciones institucionales y eventos y lo agitas con el ingrediente de la ilusión obtienes RPUNTOE.",Vitoria,País Vasco,city
nível baixíssimo de discussões,Vitória,País Vasco,city
Instagram - @alinesoutelo,Vitória - ES,unknown,city
"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ André Gonçalves ✨
Do signo gratidão com ascendente em FÉ! 🙏🏽 | 27 anos | Capixaba da Gema.",Vitória - ES,unknown,city
,vitória | dubai,unknown,city
,vitoria gasteiz,País Vasco,city
"Si tienes dinero te construyo hasta un embarcadero . Hace un día maravilloso, veras como viene alguno y lo jode. DA1921",Vitoria-Gasteiz,País Vasco,city
"+ QuE PoRteRoS.
Escuela de fútbol en Vitoria-Gasteiz.
Formador y Educador.
Entrenador de Fútbol Titulado.
Preparador de Porteros.
Eventos y competiciones.",Vitoria-Gasteiz,País Vasco,city
Nada: estoy existiendo.,Vitoria-Gasteiz,País Vasco,city
CAMINANDO hacia adelante con los cambios. Me queda mucho por aprender y mucho por compartir y disfrutar con las personas que me rodean.,VITORIA-GASTEIZ,País Vasco,city
"Quijote, contumaz, padre de tres #KidnessPlease #NuevosHombresBuenos https://www.planetadelibros.com/libro-nuevos-hombres-buenos/257293#soporte/257293",Vitoria-Gasteiz,País Vasco,city
Me apasiona el ser humano y por eso me dedico a la comunicación,Vitoria-Gasteiz,País Vasco,city
"Si dios vio lo que hicimos aquel dia y no parecio importarle, desde entonces lo supe, dios no hace que el mundo sea asi, somos nosotros...",Vitoria-Gasteiz,País Vasco,city
,"Vitoria-Gasteiz, España",País Vasco,city
Enfermero. Mi territorio es ... Emergency❗,"Vitoria-Gasteiz, España",País Vasco,city
Bióloga especialista en Agricultura. Protección y Producción Vegetal.,"Vitoria-Gasteiz, España",País Vasco,city
PhD. in Physics. Sports lover. Junior Creative Writer.,"Vitoria-Gasteiz, España",País Vasco,city
Vitoria - Serranillos ⛰,"Vitoria-Gasteiz, España",País Vasco,city
"📚Estudiante y militante/ @IkasleEkintzaIE
🔻La tua Europa è la nostra condanna/
📷 A veces intento  hacer fotos 👇","Vitoria-Gasteiz, España",País Vasco,city
"Dins aquest cau ombriu, el meu cor de terra encara canta, salvatge'.

THIS LAND IS YOUR LAND.
¡NO PASARÁN!
ORAINDIK BIZIRIK DARRAIT.
BCN al cor. 
猫","Vitoria-Gasteiz, Euskal Herria",País Vasco,city
"Venta y #afilado de #sierrasdecinta, #sierrascirculares y #cuchillas para #madera, #aluminio, #plástico y #alimentación.","Vitoria-Gasteiz, País Vasco",País Vasco,city
Mi abuela dice que soy más mala que la carne del pescuezo.,"Vitoria-Gasteiz, País Vasco",País Vasco,city
,"Vitoria-Gasteiz, Spain",País Vasco,city
El que este libre de culpa que tire la primera piedra,Vitoria-Madrid,País Vasco,city
,vitoria(spain),País Vasco,city
"Nace en Bilbao, Spain
Estudia Bellas Artes. Pinta y expone hasta que se rompe la pierna. Desde entonces hace fotos, blogs y escribe.","Vive en Getxo, Bizkaia",País Vasco,city
"Vive y deja vivir. El mejor maquillaje es una sonrisa, la mejor joya la humildad, la mejor ropa la actitud. Aprendiz de todo. Desde Málaga la bella.",Vivo en la costa del Sol-Mijas,Andalucía,city
"❝ ᵁⁿʳᵉᵃˡ﹀✰❍─Momma's @sezhvnoh | Part of @ofcfemale Div line,·° #CALONDUNGIE

fambest? dm. on upfoll by @akunbadeca","vizchaya, Spain",España,city
Cuanto más cultos más libres'. De mente inquieta y manos hábiles.,Vva. de los Infantes/Sevilla,Andalucía,city
is silence not an act of violence too? // pula (gracias will por tanto),w Noa (someday) / València,Comunidad Valenciana,city
"Con saber que parezco china cuando me rio, te basta.✌// Bióloga y virologa 🔬",Wisconsin/Málaga,Andalucía,city
"📸Fotógrafo aficionado
➡️Street Photography
➡️Amante de la foto en blanco y negro 
➡️Técnico en sistemas Microinformáticos y Redes.",Xàtiva (Valencia),Comunidad Valenciana,city
